booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
1753,da,537,312803,36682,38336,2,1,2021.06.04 9:09,2021.06.06,2,2,2632,1331
1759,da,1930,312806,35151,38485,3,1,2021.06.04 9:26,2021.06.30,2,2,3612,561
1765,da,2639,204734,36112,36112,2,1,2021.06.04 9:32,2021.06.25,2,2,550,0
1771,se,6828,312814,35626,35885,2,1,2021.06.04 9:48,2021.08.13,2,2,706,1086
1777,da,648,312818,37391,38414,2,1,2021.06.04 9:58,2021.07.04,2,2,3779,519
1783,no,4669,312825,37665,37665,3,1,2021.06.04 10:06,2021.09.06,4,4,4189,0
1789,se,3778,25480,35837,38259,3,1,2021.06.04 10:16,2021.06.19,4,4,731,1086
1795,de,499,312829,37845,37845,3,1,2021.06.04 10:18,2021.06.18,2,2,2619,1033
1801,da,5215,22391,37945,37945,3,1,2021.06.04 10:28,2021.08.02,3,3,3310,903
1807,se,2673,46605,30102,38487,4,1,2021.06.04 10:33,2021.06.06,2,2,2738,1036
1813,da,860,312839,36321,36321,3,1,2021.06.04 10:36,2021.09.01,2,2,2389,0
1819,da,5437,21750,38349,38484,2,2,2021.06.04 10:41,2021.08.02,2,2,4821,902
1825,se,1322,167535,37383,38202,2,1,2021.06.04 10:47,2021.08.08,4,4,1939,904
1831,no,6706,280828,35797,35797,2,1,2021.06.04 10:55,2021.06.19,2,2,1382,1031
1837,de,2862,312857,36844,36844,3,1,2021.06.04 11:03,2021.06.19,4,4,3709,0
1843,de,1262,312858,36770,36770,3,1,2021.06.04 11:08,2021.06.12,2,2,2105,965
1849,da,391,165394,35577,35577,3,1,2021.06.04 11:11,2021.06.06,2,2,2216,0
1855,se,846,312865,38058,38058,2,1,2021.06.04 11:16,2021.08.03,2,2,826,0
1861,se,3415,284709,35827,38256,3,1,2021.06.04 11:20,2021.06.19,2,2,1331,307
1867,da,1413,312871,36812,38477,4,1,2021.06.04 11:22,2021.06.26,2,2,2888,519
1873,da,301,312873,36117,38434,2,1,2021.06.04 11:27,2021.08.20,2,2,4603,0
1879,no,7763,262262,35868,35868,2,1,2021.06.04 11:34,2021.06.19,2,2,591,1126
1885,da,648,312881,37391,38414,2,1,2021.06.04 11:43,2021.06.10,2,2,1615,0
1891,da,2793,73100,33889,33894,2,1,2021.06.04 11:49,2021.06.28,4,4,4583,1029
1897,se,6205,312887,37372,38183,2,1,2021.06.04 11:55,2021.06.07,2,2,1193,905
1903,da,884,191570,35385,38134,1,1,2021.06.04 12:03,2021.06.30,9,8,779,672
1909,se,7427,312893,36657,36657,2,1,2021.06.04 12:16,2021.06.14,2,2,1059,1037
1915,se,6828,148012,35626,35885,3,1,2021.06.04 12:29,2021.08.03,4,4,3462,307
1921,da,1930,312901,35151,38485,4,1,2021.06.04 12:30,2021.06.19,5,4,4293,561
1927,se,1590,148601,37201,37201,2,1,2021.06.04 12:43,2021.06.09,2,2,4236,1037
1933,da,7730,181757,36083,37937,2,1,2021.06.04 12:52,2021.06.24,4,4,1581,519
1939,da,505,312912,36029,36609,2,1,2021.06.04 12:58,2021.06.11,2,2,2226,561
1945,da,1506,73858,34221,37841,2,1,2021.06.04 13:03,2021.06.29,2,2,1786,0
1951,se,3275,220391,35573,37401,3,1,2021.06.04 13:08,2021.08.25,2,2,984,905
1957,da,647,312922,37388,37388,2,1,2021.06.04 13:17,2021.06.29,2,2,2834,561
1963,no,7763,262253,35868,35868,2,1,2021.06.04 13:25,2021.06.19,2,2,3101,0
1969,da,1232,301868,37493,38192,3,1,2021.06.04 13:32,2021.06.17,2,2,3037,561
1975,de,357,165784,35576,35576,4,1,2021.06.04 13:48,2021.09.05,4,4,2936,911
1981,da,1964,7034,35391,35397,3,1,2021.06.04 13:53,2021.06.14,2,2,1679,903
1987,da,2673,312936,37984,38489,2,1,2021.06.04 13:56,2021.06.21,2,2,4649,761
1993,da,3260,109116,35891,35984,2,1,2021.06.04 14:02,2021.06.19,4,4,1175,0
1999,se,1362,312946,38029,38029,3,1,2021.06.04 14:09,2021.06.14,4,4,1857,891
2005,da,2645,312950,36550,36810,2,1,2021.06.04 14:13,2021.09.24,5,5,1493,519
2011,da,648,312955,37391,38414,2,1,2021.06.04 14:22,2021.06.23,5,4,4745,519
2017,da,992,312960,36065,36065,2,1,2021.06.04 14:27,2021.08.07,2,2,1313,0
2023,da,5537,283015,34717,34717,3,1,2021.06.04 14:33,2021.08.22,2,2,4757,561
2029,da,1388,276558,36278,36278,1,1,2021.06.04 14:41,2021.08.26,2,2,864,1099
2035,da,5438,312968,36619,37322,2,1,2021.06.04 14:49,2021.06.06,2,2,2269,561
2041,da,1474,312969,38369,38397,2,1,2021.06.04 14:59,2021.06.25,4,4,3790,519
2047,no,301,312975,36117,38434,2,1,2021.06.04 15:12,2021.06.06,2,2,3540,914
2053,da,1474,312978,38369,38397,2,1,2021.06.04 15:20,2021.06.16,3,3,3072,519
2059,da,1717,279490,36025,37880,2,1,2021.06.04 15:27,2021.06.13,2,2,1162,761
2065,se,5156,90642,37577,37577,2,1,2021.06.04 15:48,2021.06.21,2,2,3189,1113
2071,se,1683,90642,30479,37290,2,1,2021.06.04 15:54,2021.06.23,2,2,4990,1113
2077,da,1930,193858,35151,38485,3,1,2021.06.04 16:04,2021.06.05,2,2,1637,116
2083,da,1474,225252,38369,38397,2,1,2021.06.04 16:11,2021.06.22,4,4,4273,561
2089,de,3508,163223,35900,35900,2,4,2021.06.04 16:19,2021.09.05,2,2,2332,0
2095,da,5215,20696,37945,37945,2,1,2021.06.04 16:24,2021.06.15,2,2,1567,903
2101,da,311,59190,36115,36115,2,1,2021.06.04 16:30,2021.06.10,2,2,4422,1245
2107,da,6511,313009,35645,36849,4,1,2021.06.04 16:37,2021.08.01,2,2,2408,519
2113,de,6055,313013,37370,37370,6,1,2021.06.04 16:46,2021.09.05,2,2,4153,1033
2119,da,645,258524,37390,37390,2,1,2021.06.04 16:53,2021.06.14,2,2,2231,561
2125,da,1170,313020,36099,37437,2,1,2021.06.04 17:03,2021.08.23,2,2,1212,561
2131,no,7763,313026,35868,35868,2,1,2021.06.04 17:14,2021.08.17,4,4,1709,914
2137,da,830,170652,35903,36832,2,1,2021.06.04 17:20,2021.06.22,2,2,4739,903
2143,se,3440,313036,37416,37417,3,1,2021.06.04 17:27,2021.06.21,2,2,3687,0
2149,se,2995,18548,35558,37354,2,1,2021.06.04 17:35,2021.06.25,4,4,3354,0
2155,da,4893,220187,35782,38217,3,1,2021.06.04 17:48,2021.08.01,2,2,3622,519
2161,de,6140,313048,37412,37463,3,1,2021.06.04 17:57,2021.09.06,2,2,3350,436
2167,se,6566,206453,38090,38167,3,1,2021.06.04 18:17,2021.06.12,2,2,1960,905
2173,da,6043,155876,33818,37624,2,1,2021.06.04 18:26,2021.08.23,2,2,3276,561
2179,da,505,30235,36029,36609,2,1,2021.06.04 18:31,2021.06.08,3,2,4707,1313
2185,da,1170,221814,36099,37437,4,1,2021.06.04 18:40,2021.08.01,4,4,1111,561
2191,se,3961,143058,36787,38257,2,1,2021.06.04 18:50,2021.06.12,2,2,1871,905
2197,da,3975,13692,36753,37572,2,1,2021.06.04 19:07,2021.08.05,2,2,2663,0
2203,da,1377,309726,36205,37300,2,1,2021.06.04 19:20,2021.06.22,2,2,1763,1029
2209,da,505,313085,36029,36609,3,1,2021.06.04 19:25,2021.06.16,2,2,2269,0
2215,da,2938,313092,29260,34061,3,1,2021.06.04 19:27,2021.06.21,2,2,1683,561
2221,da,415,313097,36330,37864,2,1,2021.06.04 19:37,2021.06.23,2,2,1877,561
2227,de,6363,313101,36322,36322,2,1,2021.06.04 19:44,2021.06.17,2,2,3395,1281
2233,se,1394,313106,38463,38464,2,1,2021.06.04 19:51,2021.06.06,2,2,1761,1343
2239,da,509,313110,37983,37983,3,1,2021.06.04 19:59,2021.06.21,2,2,4098,1331
2245,da,1474,313115,38401,38401,2,1,2021.06.04 20:09,2021.06.26,2,2,2739,0
2251,da,7426,313120,35780,38166,2,1,2021.06.04 20:17,2021.08.02,4,4,2133,0
2257,da,361,313125,36026,36026,5,1,2021.06.04 20:21,2021.08.01,2,2,4724,561
2263,da,1072,313131,36704,38475,3,1,2021.06.04 20:26,2021.06.06,2,2,2314,561
2269,se,2121,313134,37024,38421,5,1,2021.06.04 20:27,2021.08.18,4,4,3541,0
2275,da,505,176238,36029,36609,4,1,2021.06.04 20:30,2021.08.05,2,2,2281,1245
2281,de,4653,313143,35747,35747,6,1,2021.06.04 20:38,2021.08.07,2,2,2937,1033
2287,da,3721,116306,35899,35899,6,1,2021.06.04 20:44,2021.09.14,4,4,2364,561
2293,da,1031,275437,36173,38099,2,1,2021.06.04 20:51,2021.06.15,2,2,2887,1029
2299,da,499,6044,37845,37845,2,1,2021.06.04 20:54,2021.06.08,4,4,4108,1103
2305,se,846,313156,38466,38472,2,1,2021.06.04 21:00,2021.06.10,2,2,4661,1037
2311,de,6417,313161,35142,35142,4,1,2021.06.04 21:06,2021.06.08,3,2,3596,1132
2317,se,1394,313165,38463,38464,2,1,2021.06.04 21:11,2021.06.26,2,2,3650,625
2323,da,7933,313166,37542,37618,2,1,2021.06.04 21:18,2021.08.08,2,2,3447,561
2329,da,995,286218,36601,36601,3,1,2021.06.04 21:31,2021.08.03,2,2,754,1029
2335,de,1374,313173,36259,36259,2,1,2021.06.04 21:38,2021.09.09,2,2,571,1034
2341,da,1505,313177,36282,37780,2,1,2021.06.04 21:47,2021.06.29,4,2,4999,1313
2347,se,1429,265382,36048,38206,3,1,2021.06.04 22:00,2021.06.20,2,2,1206,1037
2353,da,647,313191,37388,37388,2,1,2021.06.04 22:07,2021.08.09,3,2,3271,561
2359,se,846,313194,38466,38472,2,1,2021.06.04 22:15,2021.06.07,2,2,1205,625
2365,da,1683,313195,30479,37290,2,1,2021.06.04 22:24,2021.08.03,2,2,4939,561
2371,da,1377,313204,36205,37300,2,1,2021.06.04 22:37,2021.10.15,4,4,513,561
2377,da,4814,313207,37101,37101,2,1,2021.06.04 22:44,2021.06.11,2,2,2575,561
2383,da,1505,187367,36282,37780,2,1,2021.06.04 22:58,2021.06.17,3,2,3378,0
2389,da,634,171830,34334,34334,3,1,2021.06.04 23:21,2021.06.08,2,2,1799,519
2395,da,7665,313221,37578,37578,2,1,2021.06.04 23:47,2021.06.19,5,4,1363,761
2401,de,1688,313230,36309,36309,2,1,2021.06.05 1:24,2021.08.29,2,2,633,1033
2407,da,1456,313234,36527,37298,2,1,2021.06.05 8:02,2021.06.06,2,2,700,1029
2413,da,1964,313236,35391,35397,3,1,2021.06.05 8:42,2021.06.29,2,2,2610,561
2419,da,1072,313076,36704,38475,2,2,2021.06.05 9:03,2021.06.12,2,2,606,561
2425,se,1370,83607,37076,38203,2,1,2021.06.05 9:07,2021.06.12,3,2,4591,0
2431,da,968,313243,38082,38100,2,1,2021.06.05 9:12,2021.06.19,2,2,4937,0
2437,no,1665,313249,37737,37737,2,1,2021.06.05 9:19,2021.06.16,2,2,3301,0
2443,da,830,266058,35903,36832,3,1,2021.06.05 9:24,2021.06.26,3,3,2885,0
2449,da,595,313255,36137,37804,2,1,2021.06.05 9:27,2021.06.07,2,2,1758,0
2455,da,1191,313261,38353,38362,2,1,2021.06.05 9:32,2021.06.14,2,2,1468,0
2461,da,5215,57172,37945,37945,2,1,2021.06.05 9:37,2021.06.06,2,2,3088,1029
2467,da,4274,313267,38036,38036,2,1,2021.06.05 9:43,2021.06.13,4,4,3189,0
2473,da,3260,312690,35892,35985,2,2,2021.06.05 9:50,2021.06.14,2,2,4514,1029
2479,da,3894,183572,34064,38404,2,1,2021.06.05 9:56,2021.06.17,2,2,2847,672
2485,da,4420,313274,37195,37198,2,1,2021.06.05 10:00,2021.06.06,3,3,4581,561
2491,no,1717,313278,36025,37880,2,1,2021.06.05 10:03,2021.06.13,2,2,1920,0
2497,da,2681,165812,36245,36245,2,2,2021.06.05 10:08,2021.09.11,2,2,2344,672
2503,da,1474,278727,38369,38397,2,1,2021.06.05 10:13,2021.06.22,4,4,3984,902
2509,se,846,313290,36219,38060,2,1,2021.06.05 10:19,2021.08.27,2,2,3083,1037
2515,da,3569,283814,36726,37251,2,1,2021.06.05 10:22,2021.06.15,1,1,4888,1331
2521,da,610,231361,37133,38172,3,2,2021.06.05 10:25,2021.06.14,1,1,1534,1099
2527,se,1293,313297,37026,38199,2,1,2021.06.05 10:31,2021.06.11,4,4,3394,0
2533,da,7665,313301,34895,37253,2,1,2021.06.05 10:39,2021.06.28,2,2,511,519
2539,da,5974,313305,37972,37972,2,1,2021.06.05 10:41,2021.08.13,11,10,4195,0
2545,da,648,313307,37391,38414,2,1,2021.06.05 10:45,2021.07.05,2,2,2490,519
2551,da,3354,313309,35727,35727,2,1,2021.06.05 10:49,2021.06.10,2,2,1832,519
2557,se,846,313312,38466,38472,2,1,2021.06.05 10:54,2021.06.07,2,2,875,891
2563,se,5880,163412,35648,38195,2,2,2021.06.05 10:59,2021.06.29,2,2,4586,1113
2569,da,995,313319,36601,36601,2,1,2021.06.05 11:05,2021.06.23,2,2,933,561
2575,da,1031,21903,36173,38099,2,1,2021.06.05 11:08,2021.06.15,2,2,1485,7
2581,da,1364,146923,36412,38310,6,3,2021.06.05 11:12,2021.06.29,3,2,3622,519
2587,da,634,142221,34336,34336,3,1,2021.06.05 11:17,2021.06.15,4,4,4453,1029
2593,se,2127,203452,35958,38222,2,1,2021.06.05 11:22,2021.08.13,2,2,1522,625
2599,da,846,135937,38058,38058,3,1,2021.06.05 11:25,2021.08.02,3,2,1927,1029
2605,se,4759,313332,37537,38225,2,1,2021.06.05 11:32,2021.06.06,2,2,1793,0
2611,da,1474,313335,38369,38397,2,1,2021.06.05 11:39,2021.06.29,2,2,4860,561
2617,da,3615,108716,33875,38033,2,1,2021.06.05 11:47,2021.08.12,8,8,4420,0
2623,se,846,313347,38058,38058,2,1,2021.06.05 11:55,2021.08.01,2,2,4498,891
2629,se,6828,312885,35626,35885,2,1,2021.06.05 12:02,2021.08.13,4,4,3972,0
2635,se,4759,313355,37537,38225,2,1,2021.06.05 12:09,2021.09.06,11,11,3588,720
2641,da,3435,59896,36194,37844,4,3,2021.06.05 12:15,2021.06.12,3,2,3816,672
2647,da,492,310075,37638,37795,5,1,2021.06.05 12:19,2021.08.04,2,2,1982,1331
2653,de,7690,313337,35070,35340,2,2,2021.06.05 12:25,2021.08.02,2,2,2888,1281
2659,se,846,313364,38466,38472,2,1,2021.06.05 12:28,2021.06.07,2,2,3416,891
2665,da,893,54702,36172,38080,2,1,2021.06.05 12:42,2021.06.21,2,2,1502,1099
2671,no,1617,313342,36244,37541,2,2,2021.06.05 12:47,2021.06.09,5,5,999,1030
2677,da,7516,313372,35263,37987,3,1,2021.06.05 12:55,2021.06.06,2,2,5000,519
2683,da,1474,293662,38401,38401,2,1,2021.06.05 13:05,2021.06.29,2,2,4616,1029
2689,da,5111,313377,36320,36320,4,1,2021.06.05 13:11,2021.06.11,4,3,2502,0
2695,da,5215,313381,37945,37945,3,1,2021.06.05 13:14,2021.06.16,2,2,2556,561
2701,da,1665,1856,37737,37737,2,1,2021.06.05 13:19,2021.06.17,2,2,3404,0
2707,se,2112,313387,37034,38428,3,1,2021.06.05 13:22,2021.08.08,2,2,3157,307
2713,da,3512,312633,37547,38501,3,2,2021.06.05 13:26,2021.08.16,3,2,4954,561
2719,da,968,297469,38082,38100,2,1,2021.06.05 13:30,2021.06.21,2,2,3700,1099
2725,da,4148,311819,35297,35833,2,2,2021.06.05 13:35,2021.12.10,8,8,4704,561
2731,no,1577,310460,37349,37349,2,3,2021.06.05 13:39,2021.08.08,4,4,3611,1031
2737,da,1200,312843,36195,36195,3,1,2021.06.05 13:41,2021.06.29,2,2,4763,519
2743,da,1072,313411,36704,38499,2,1,2021.06.05 13:46,2021.06.06,3,2,1575,0
2749,da,1474,313400,38369,38397,2,2,2021.06.05 13:55,2021.06.08,2,2,914,0
2755,se,1215,9059,36307,36307,2,1,2021.06.05 13:58,2021.08.16,2,2,3799,307
2761,no,2921,310582,36151,36151,2,1,2021.06.05 14:04,2021.06.31,2,2,4736,1185
2767,da,505,313424,36029,36609,2,1,2021.06.05 14:11,2021.08.02,2,2,3399,1103
2773,da,5537,313428,34717,34717,3,1,2021.06.05 14:17,2021.08.15,2,2,3797,1100
2779,se,5062,313431,36626,36651,3,1,2021.06.05 14:21,2021.06.18,2,2,4170,1114
2785,da,5988,156456,35368,37255,2,1,2021.06.05 14:27,2021.06.13,2,2,590,561
2791,da,2914,313440,38016,38044,2,1,2021.06.05 14:33,2021.06.13,2,2,1761,0
2797,da,884,151569,35385,38134,4,2,2021.06.05 14:35,2021.08.16,4,4,3854,1099
2803,da,492,313445,35003,35369,4,1,2021.06.05 14:39,2021.06.06,2,2,3859,519
2809,da,1072,311712,36704,38499,3,3,2021.06.05 14:42,2021.06.07,6,4,4317,0
2815,da,7875,220851,37959,37959,7,1,2021.06.05 14:45,2021.06.09,2,2,3479,519
2821,de,8246,313452,37476,37703,5,1,2021.06.05 14:51,2021.08.02,2,2,1889,626
2827,da,5437,301565,38349,38484,2,3,2021.06.05 14:55,2021.08.10,2,2,4030,903
2833,se,7427,313456,36657,36657,2,1,2021.06.05 15:04,2021.06.14,2,2,3045,625
2839,se,6828,312227,35626,35885,2,2,2021.06.05 15:13,2021.06.29,3,2,971,0
2845,se,3950,313464,35788,38270,3,1,2021.06.05 15:21,2021.08.10,2,2,910,0
2851,da,505,313468,36029,36609,2,1,2021.06.05 15:27,2021.06.15,3,2,3168,0
2857,da,1215,12312,36307,36307,4,1,2021.06.05 15:31,2021.06.15,2,2,1448,1099
2863,de,6053,313472,37410,37465,2,1,2021.06.05 15:38,2021.09.13,4,4,1025,1259
2869,se,2773,313425,36246,38234,2,1,2021.06.05 15:41,2021.06.28,2,2,3964,905
2875,da,3569,267399,36726,37251,2,1,2021.06.05 15:45,2021.06.22,2,2,752,0
2881,da,1474,313483,38369,38397,2,1,2021.06.05 15:48,2021.06.13,2,2,560,561
2887,se,5062,313487,36626,36651,2,1,2021.06.05 15:56,2021.06.09,4,4,1248,0
2893,se,7549,313489,37021,37021,2,1,2021.06.05 16:00,2021.06.12,2,2,4817,307
2899,da,2150,313080,38430,38430,4,2,2021.06.05 16:06,2021.06.30,2,2,4617,0
2905,da,884,313497,35385,38134,1,1,2021.06.05 16:11,2021.08.03,3,3,2269,0
2911,da,8313,260496,38013,38013,3,1,2021.06.05 16:17,2021.06.19,2,2,1489,0
2917,da,648,256019,37391,38414,2,1,2021.06.05 16:21,2021.08.10,2,2,1842,901
2923,da,3226,10907,36332,37924,2,2,2021.06.05 16:31,2021.08.03,2,2,4351,0
2929,da,7934,313506,37872,37872,2,1,2021.06.05 16:38,2021.08.02,3,3,909,0
2935,da,1374,294665,37641,37767,2,2,2021.06.05 16:42,2021.08.23,2,2,2003,1331
2941,da,1627,179026,37664,37664,4,1,2021.06.05 16:46,2021.06.08,2,2,3795,903
2947,da,505,29592,36029,36609,2,1,2021.06.05 16:52,2021.08.11,2,2,1025,519
2953,se,2905,313517,37443,38237,2,1,2021.06.05 16:53,2021.06.29,2,2,1179,625
2959,da,647,313521,37388,37388,2,1,2021.06.05 16:58,2021.06.09,2,2,1502,519
2965,de,7829,312903,36456,36456,2,2,2021.06.05 17:01,2021.06.28,2,2,4386,0
2971,da,505,6457,36029,36609,2,1,2021.06.05 17:03,2021.06.08,2,2,4213,0
2977,da,884,57749,35385,38134,2,1,2021.06.05 17:06,2021.06.22,3,3,3088,902
2983,da,595,299754,36137,37804,2,1,2021.06.05 17:08,2021.08.01,2,2,4379,519
2989,da,505,68375,36029,36609,2,1,2021.06.05 17:13,2021.06.21,2,2,4190,901
2995,da,7121,313541,35505,36200,2,1,2021.06.05 17:20,2021.06.16,3,2,2582,0
3001,da,1474,313547,38369,38397,2,1,2021.06.05 17:29,2021.06.12,2,2,4342,1029
3007,se,5710,176069,38066,38132,3,1,2021.06.05 17:32,2021.06.19,2,2,2783,905
3013,de,3508,179969,35900,35900,3,2,2021.06.05 17:37,2021.08.01,2,2,3325,1033
3019,da,1627,313556,37664,37664,2,1,2021.06.05 17:44,2021.06.23,2,2,1443,519
3025,da,648,313558,37391,38414,2,1,2021.06.05 17:50,2021.06.21,5,5,3745,1029
3031,se,6958,313561,35341,38148,2,1,2021.06.05 17:55,2021.06.19,3,2,4442,0
3037,da,505,270672,36029,36609,2,1,2021.06.05 18:04,2021.06.16,2,2,2666,1100
3043,da,5437,312638,38349,38484,2,2,2021.06.05 18:08,2021.06.16,2,2,4847,519
3049,se,6514,180389,38323,38323,3,1,2021.06.05 18:15,2021.06.22,2,2,2245,905
3055,da,1474,156989,38369,38397,2,1,2021.06.05 18:23,2021.06.08,2,2,3636,561
3061,da,3070,193137,35506,37357,2,1,2021.06.05 18:29,2021.06.09,2,2,880,519
3067,da,3941,84254,38474,38474,2,1,2021.06.05 18:42,2021.08.18,2,2,4281,1208
3073,da,2681,259736,36245,36245,2,1,2021.06.05 18:47,2021.06.31,2,2,4863,561
3079,da,415,313579,36330,37864,2,1,2021.06.05 18:52,2021.08.16,2,2,1522,519
3085,de,1505,313581,36282,37780,2,1,2021.06.05 18:59,2021.08.05,2,2,2712,1034
3091,se,1590,260483,37201,37201,2,1,2021.06.05 19:07,2021.06.07,2,2,2861,904
3097,se,846,313590,38058,38058,2,1,2021.06.05 19:17,2021.08.02,2,2,4120,1037
3103,de,7844,313593,38359,38359,2,1,2021.06.05 19:21,2021.09.01,2,2,3790,0
3109,se,6483,222422,37859,38158,2,1,2021.06.05 19:26,2021.06.08,2,2,2904,1037
3115,no,6730,265453,36340,36340,3,1,2021.06.05 19:33,2021.06.13,4,4,3739,1031
3121,da,1805,313606,38084,38084,3,1,2021.06.05 19:40,2021.08.05,2,2,3791,1331
3127,se,4637,313611,38418,38456,2,1,2021.06.05 19:48,2021.06.21,2,2,2245,1037
3133,da,3070,291982,36729,37356,2,1,2021.06.05 19:50,2021.08.17,2,2,2566,561
3139,da,1474,86746,38369,38397,3,1,2021.06.05 19:54,2021.08.09,2,2,2378,561
3145,da,314,223169,36842,36842,2,1,2021.06.05 20:02,2021.06.07,3,3,1997,0
3151,da,648,313626,37391,38414,2,1,2021.06.05 20:09,2021.06.25,2,2,958,561
3157,da,4274,37179,38036,38036,2,1,2021.06.05 20:12,2021.06.20,2,2,3582,672
3163,da,492,313633,35003,35369,6,1,2021.06.05 20:21,2021.06.11,4,2,2603,561
3169,se,6828,147218,35626,35885,2,1,2021.06.05 20:26,2021.08.04,4,4,2933,625
3175,da,7516,313638,35263,37987,3,1,2021.06.05 20:32,2021.06.18,2,2,1202,1345
3181,da,1031,313643,36173,38099,3,1,2021.06.05 20:34,2021.10.11,2,2,832,519
3187,de,595,313650,36137,37804,2,1,2021.06.05 20:44,2021.06.07,2,2,2597,436
3193,da,648,313656,37391,38414,2,1,2021.06.05 20:53,2021.06.14,2,2,964,1029
3199,da,4633,288366,35791,36175,2,1,2021.06.05 20:56,2021.09.09,2,2,2145,519
3205,de,7690,313662,35070,35340,2,1,2021.06.05 21:03,2021.10.15,6,4,2829,0
3211,da,966,239836,38061,38431,2,1,2021.06.05 21:13,2021.08.09,2,2,2407,761
3217,da,1930,260473,35151,38485,2,1,2021.06.05 21:21,2021.10.08,6,6,3388,901
3223,da,1072,248767,36704,38499,4,1,2021.06.05 21:24,2021.06.22,2,2,4583,0
3229,de,5534,280537,35665,35665,2,1,2021.06.05 21:29,2021.08.08,2,2,1884,1034
3235,se,5470,174388,36493,38205,2,1,2021.06.05 21:32,2021.09.16,2,2,1320,1086
3241,da,1233,313681,36357,38299,5,1,2021.06.05 21:41,2021.06.18,5,4,1493,519
3247,da,6188,296037,34764,34999,1,1,2021.06.05 21:46,2021.08.05,4,4,3545,561
3253,se,3415,313686,38437,38437,2,1,2021.06.05 21:50,2021.06.22,2,2,715,625
3259,no,884,313690,35385,38134,2,1,2021.06.05 21:56,2021.06.27,2,2,1845,1031
3265,da,1109,303623,35798,36522,1,1,2021.06.05 21:59,2021.06.09,4,4,995,0
3271,da,1474,185567,38369,38397,2,1,2021.06.05 22:01,2021.06.13,2,2,2225,519
3277,se,6587,313702,37380,37380,2,1,2021.06.05 22:12,2021.06.15,2,2,599,1113
3283,da,648,313706,37391,38414,2,1,2021.06.05 22:19,2021.08.13,2,2,2188,1029
3289,da,645,27358,37390,37390,2,1,2021.06.05 22:23,2021.06.13,2,2,1400,561
3295,da,1171,313715,35914,35914,2,1,2021.06.05 22:30,2021.08.10,2,2,3492,1099
3301,de,499,285065,37845,37845,3,1,2021.06.05 22:43,2021.06.26,2,2,4388,0
3307,no,4938,30955,34518,34554,2,1,2021.06.05 22:59,2021.06.07,2,2,4588,908
3313,da,1150,289685,38348,38348,5,2,2021.06.05 23:09,2021.06.14,2,2,1985,519
3319,no,1952,313727,37905,38077,2,1,2021.06.05 23:41,2021.06.07,2,2,3833,1030
3325,se,4893,313734,38435,38435,3,1,2021.06.06 0:42,2021.06.26,3,2,2467,625
3331,de,7690,313740,35070,35340,2,1,2021.06.06 7:08,2021.06.17,2,2,1963,1033
3337,da,647,307883,37388,37388,2,1,2021.06.06 7:45,2021.08.01,2,2,3040,561
3343,da,301,15729,36117,38434,1,1,2021.06.06 8:22,2021.06.23,2,2,4927,1103
3349,se,5327,313746,37366,38145,2,1,2021.06.06 8:42,2021.08.03,2,2,916,1086
3355,da,3260,313405,35891,35984,2,2,2021.06.06 9:03,2021.08.01,4,4,2972,1331
3361,da,5974,22738,37972,37972,2,1,2021.06.06 9:09,2021.08.09,2,2,3894,354
3367,da,1191,313752,38353,38362,2,1,2021.06.06 9:16,2021.06.20,5,4,4727,519
3373,no,7473,147230,37906,37906,2,1,2021.06.06 9:25,2021.06.22,2,2,2366,1185
3379,da,2150,146462,38430,38430,2,1,2021.06.06 9:30,2021.06.10,2,2,4450,519
3385,se,6945,63389,36805,36805,3,2,2021.06.06 9:34,2021.06.11,2,2,594,1037
3391,da,1474,313760,38369,38397,2,1,2021.06.06 9:38,2021.06.09,2,2,3405,561
3397,se,8025,313764,37038,37054,2,1,2021.06.06 9:45,2021.06.09,2,2,4177,0
3403,se,595,313770,36137,37804,3,1,2021.06.06 9:50,2021.08.01,2,2,4723,1037
3409,da,505,192121,36029,36609,3,2,2021.06.06 10:00,2021.06.13,4,3,1808,901
3415,se,6566,313777,38090,38167,3,1,2021.06.06 10:06,2021.06.23,2,2,4568,307
3421,da,647,7137,37388,37388,2,1,2021.06.06 10:11,2021.08.02,2,2,1449,901
3427,se,6958,19656,35341,38148,2,1,2021.06.06 10:18,2021.08.08,2,2,3331,891
3433,se,1394,313783,38463,38464,2,1,2021.06.06 10:23,2021.06.14,2,2,2013,1037
3439,da,2334,4147,36596,36596,2,4,2021.06.06 10:26,2021.08.31,11,11,3499,561
3445,da,505,313791,36029,36609,2,1,2021.06.06 10:29,2021.07.06,2,2,4262,0
3451,da,1215,313797,36307,36307,2,1,2021.06.06 10:36,2021.09.14,8,8,3876,1029
3457,da,3832,147094,37057,37057,3,1,2021.06.06 10:39,2021.06.27,3,2,3908,519
3463,da,7665,272310,34895,37253,2,1,2021.06.06 10:49,2021.09.07,4,4,1022,1313
3469,se,1662,252022,33919,37587,2,1,2021.06.06 11:00,2021.06.10,2,2,4764,0
3475,de,3776,303368,37430,37430,3,1,2021.06.06 11:09,2021.06.27,2,2,3557,0
3481,da,1072,122364,36704,38499,4,2,2021.06.06 11:17,2021.06.12,4,4,4583,0
3487,da,966,137667,38061,38431,2,1,2021.06.06 11:19,2021.09.13,2,2,4127,1029
