booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
1466,se,3461,208360,36571,38258,2,1,2021.08.27 20:55,2021.09.04,2,2,3460,891
1471,da,3588,11789,37668,37668,2,1,2021.08.27 21:09,2021.08.29,2,2,3493,0
1476,se,2401,320748,37536,38226,2,1,2021.08.27 21:29,2021.10.14,2,2,4089,1037
1481,da,492,320751,37638,37795,3,1,2021.08.27 21:40,2021.08.31,4,4,4596,519
1486,se,3472,320760,37805,38438,4,1,2021.08.27 22:14,2021.08.30,2,2,1941,1037
1491,da,304,320765,38554,38680,2,1,2021.08.27 22:42,2021.09.08,2,2,3440,1029
1496,da,7511,90212,34287,37304,2,1,2021.08.27 23:28,2021.09.26,2,2,978,561
1501,de,4728,320777,34982,38334,4,1,2021.08.28 7:00,2021.09.11,2,2,4451,1034
1506,da,415,320262,36330,37864,3,3,2021.08.28 8:11,2021.09.23,2,2,1666,519
1511,no,4953,18428,37344,37344,3,1,2021.08.28 8:44,2021.09.05,2,2,3444,1031
1516,da,2681,320749,36245,36245,2,1,2021.08.28 8:59,2021.09.18,2,2,813,0
1521,se,4893,320783,35782,38217,2,1,2021.08.28 9:13,2021.08.30,2,2,4451,1086
1526,de,3269,283055,35786,35786,3,2,2021.08.28 9:21,2021.09.19,2,2,4861,0
1531,se,846,320732,38713,38713,2,2,2021.08.28 9:27,2021.09.03,2,2,4987,904
1536,da,5215,232915,37945,37945,2,1,2021.08.28 9:31,2021.09.16,2,2,2066,0
1541,se,1429,296119,36051,38204,2,1,2021.08.28 9:36,2021.09.05,2,2,2050,625
1546,de,8322,320792,38735,38735,6,1,2021.08.28 9:45,2021.09.15,2,2,1087,1034
1551,se,3950,320255,35788,38270,2,2,2021.08.28 9:57,2021.09.28,9,6,2034,1086
1556,se,8289,320797,37728,37728,3,1,2021.08.28 10:02,2021.09.01,2,2,4784,625
1561,da,314,237208,38612,38612,3,1,2021.08.28 10:15,2021.09.24,2,2,4758,902
1566,da,505,62517,36029,36609,2,1,2021.08.28 10:23,2021.09.17,2,2,3449,0
1571,se,1370,252149,38697,38697,2,1,2021.08.28 10:28,2021.09.06,2,2,1230,1351
1576,da,1805,320206,38084,38084,2,1,2021.08.28 10:31,2021.09.03,2,2,1379,519
1581,de,5713,199833,38419,38419,2,1,2021.08.28 10:43,2021.09.06,3,3,3269,910
1586,da,4274,320806,38036,38673,3,1,2021.08.28 10:47,2021.08.30,2,2,1190,0
1591,da,1717,234581,36025,37880,2,1,2021.08.28 10:56,2021.08.31,2,2,2442,561
1596,da,314,14953,36842,38604,2,1,2021.08.28 10:59,2021.09.03,2,2,623,1029
1601,da,1627,320749,38345,38345,2,2,2021.08.28 11:06,2021.09.16,2,2,1510,0
1606,se,3275,289136,35573,37401,2,1,2021.08.28 11:09,2021.09.01,6,6,2516,1113
1611,da,4766,13590,37912,37912,3,1,2021.08.28 11:12,2021.09.16,2,2,1102,519
1616,da,4596,13590,35600,38236,2,1,2021.08.28 11:15,2021.09.23,2,2,4154,519
1621,se,846,320824,36219,38060,2,1,2021.08.28 11:21,2021.09.08,6,6,785,1086
1626,se,1394,187618,36816,36816,2,1,2021.08.28 11:24,2021.09.09,2,2,2460,1113
1631,de,1643,233747,35203,35203,2,1,2021.08.28 11:30,2021.10.04,4,4,3197,626
1636,se,3636,320832,38720,38720,2,1,2021.08.28 11:36,2021.09.16,2,2,2355,625
1641,da,1769,320834,37205,37962,2,1,2021.08.28 11:42,2021.09.17,2,2,1315,0
1646,da,314,154219,38612,38612,3,1,2021.08.28 11:49,2021.09.02,2,2,4671,561
1651,da,1743,223177,36107,36107,7,2,2021.08.28 12:02,2021.09.03,2,2,1979,0
1656,da,1374,255605,37641,37767,2,1,2021.08.28 12:14,2021.09.01,2,2,4751,1029
1661,da,2125,19497,38672,38700,4,1,2021.08.28 12:21,2021.09.15,2,2,4914,0
1666,da,5438,320850,36619,37322,2,1,2021.08.28 12:32,2021.09.10,2,2,2138,116
1671,se,6346,148979,36873,38175,2,1,2021.08.28 12:42,2021.09.12,2,2,1068,0
1676,se,1370,280907,38697,38697,3,1,2021.08.28 12:53,2021.09.09,2,2,2144,905
1681,se,1293,320859,37026,38199,2,1,2021.08.28 12:57,2021.09.01,2,2,996,1111
1686,da,3894,27704,34064,38404,2,1,2021.08.28 13:05,2021.09.02,2,2,3333,902
1691,da,2771,45837,38611,38617,3,1,2021.08.28 13:11,2021.09.08,2,2,1654,1313
1696,da,2334,235599,36596,36596,2,1,2021.08.28 13:18,2021.09.15,4,4,1130,1029
1701,da,595,288250,36137,37804,2,1,2021.08.28 13:24,2021.09.08,2,2,1501,561
1706,da,3061,320872,36798,37362,2,1,2021.08.28 13:27,2021.08.29,2,2,2969,561
1711,da,3804,320875,36814,37295,2,1,2021.08.28 13:35,2021.09.20,2,2,4194,133
1716,da,5394,320877,35108,36253,3,1,2021.08.28 13:42,2021.09.06,4,4,1210,672
1721,da,5807,320607,35171,35281,2,2,2021.08.28 13:56,2021.10.01,4,4,2005,0
1726,no,3874,271957,36717,36717,2,1,2021.08.28 14:04,2021.09.03,4,4,589,907
1731,da,958,318555,35831,38366,5,2,2021.08.28 14:18,2021.09.17,2,2,2639,0
1736,de,7690,320884,35070,35340,2,1,2021.08.28 14:27,2021.08.31,1,1,1312,1330
1741,da,1253,214570,35918,35918,3,1,2021.08.28 14:37,2021.09.03,2,2,4994,319
1746,da,3514,38445,34091,34091,2,1,2021.08.28 14:46,2021.10.04,4,4,729,902
1751,da,884,19600,35385,38134,3,1,2021.08.28 14:52,2021.09.09,4,4,3114,0
1756,de,6864,320893,36857,36857,3,1,2021.08.28 15:02,2021.09.07,4,2,2076,1034
1761,de,8170,320896,38041,38450,2,1,2021.08.28 15:09,2021.09.24,10,10,2947,1033
1766,da,5713,320470,38701,38701,2,1,2021.08.28 15:21,2021.09.28,2,2,1466,561
1771,da,6511,730,35645,36849,3,1,2021.08.28 15:34,2021.09.23,2,2,3798,1029
1776,de,6188,275625,34764,34999,2,1,2021.08.28 15:45,2021.09.12,2,2,2686,1277
1781,se,615,252156,36574,38174,3,1,2021.08.28 15:50,2021.09.09,2,2,834,905
1786,se,6828,258322,35626,35885,2,1,2021.08.28 16:06,2021.09.17,2,2,2747,905
1791,da,5582,320910,38526,38755,2,1,2021.08.28 16:15,2021.09.16,2,2,2222,1331
1796,no,1675,320915,38568,38568,2,1,2021.08.28 16:17,2021.08.31,2,2,4853,498
1801,da,915,72326,36155,36155,2,1,2021.08.28 16:24,2021.09.12,4,4,3738,902
1806,da,314,320920,38612,38612,3,1,2021.08.28 16:29,2021.09.03,2,2,2498,902
1811,se,3279,303318,37023,38244,3,1,2021.08.28 16:38,2021.09.17,2,2,1672,625
1816,da,1282,311696,37337,37343,2,1,2021.08.28 16:46,2021.10.01,2,2,3563,0
1821,da,314,244831,36842,38604,2,2,2021.08.28 16:49,2021.09.18,2,2,1222,761
1826,da,1505,249326,36282,37780,4,2,2021.08.28 16:52,2021.09.02,2,2,4283,561
1831,da,995,2459,36601,36601,2,1,2021.08.28 16:59,2021.09.12,2,2,3090,672
1836,da,5974,250106,37972,37972,2,3,2021.08.28 17:04,2021.09.27,2,2,3590,561
1841,se,634,320927,34336,34336,2,1,2021.08.28 17:10,2021.09.02,2,2,4005,0
1846,de,3730,320938,35968,35986,2,1,2021.08.28 17:22,2021.09.01,2,2,3167,1310
1851,se,654,320941,36297,36297,2,1,2021.08.28 17:26,2021.09.21,2,2,3247,891
1856,da,3061,174853,36798,37362,2,1,2021.08.28 17:40,2021.09.03,4,4,1692,0
1861,da,595,279066,36137,37804,2,1,2021.08.28 17:52,2021.09.09,2,2,2559,0
1866,da,5588,320948,38635,38635,2,1,2021.08.28 18:02,2021.09.27,2,2,4905,519
1871,da,1031,320951,36173,38099,3,1,2021.08.28 18:08,2021.09.11,2,2,977,519
1876,da,2771,320954,35420,38614,2,1,2021.08.28 18:17,2021.08.30,2,2,4904,561
1881,se,4887,320957,37939,38223,3,1,2021.08.28 18:34,2021.09.01,2,2,4904,1037
1886,no,3283,320960,35456,35676,3,1,2021.08.28 18:49,2021.09.09,2,2,3732,0
1891,da,2771,231766,36775,38618,2,1,2021.08.28 18:56,2021.08.30,2,2,1250,1029
1896,da,4637,134625,35796,38457,2,1,2021.08.28 19:06,2021.09.04,2,2,2835,519
1901,se,6021,320971,38347,38347,2,1,2021.08.28 19:18,2021.09.03,2,2,3031,906
1906,da,2914,2002,38016,38044,2,1,2021.08.28 19:30,2021.09.24,2,2,1080,902
1911,se,2758,320974,36869,36869,2,1,2021.08.28 19:38,2021.09.16,2,2,3270,625
1916,da,4887,274204,37939,38223,3,1,2021.08.28 19:45,2021.09.19,2,2,2601,0
1921,se,2773,213772,36249,38235,2,1,2021.08.28 19:56,2021.09.21,2,2,1837,1037
1926,da,1473,320981,35646,38326,7,1,2021.08.28 20:01,2021.09.07,2,2,2124,0
1931,se,6021,213772,38347,38347,2,1,2021.08.28 20:07,2021.09.23,2,2,4303,1037
1936,da,7516,320985,35263,37987,2,1,2021.08.28 20:20,2021.09.06,2,2,2290,0
1941,de,3782,320869,35144,35144,2,2,2021.08.28 20:34,2021.10.15,4,4,3455,626
1946,da,1769,320073,37205,37962,2,1,2021.08.28 20:37,2021.09.28,2,2,1120,0
1951,da,7933,320993,37542,37618,2,1,2021.08.28 20:49,2021.09.15,2,2,1682,672
1956,da,1742,320996,36526,36526,1,1,2021.08.28 20:54,2021.08.31,2,2,3179,761
1961,da,428,192767,35737,38742,3,1,2021.08.28 21:04,2021.09.05,2,2,2249,0
1966,da,7520,321004,38613,38613,3,1,2021.08.28 21:15,2021.09.05,2,2,1632,0
1971,da,1187,263841,37951,37954,2,1,2021.08.28 21:20,2021.09.04,1,1,2490,0
1976,de,6140,321009,37467,37467,4,1,2021.08.28 21:35,2021.09.01,3,2,4727,436
1981,de,5164,321014,36677,36677,2,1,2021.08.28 22:04,2021.08.29,2,2,1503,626
1986,da,1505,321017,36282,37780,2,1,2021.08.28 22:14,2021.08.30,3,2,3757,519
1991,no,8506,321021,38062,38062,2,1,2021.08.28 22:32,2021.09.13,2,2,1926,1031
1996,da,5111,321024,36320,36320,3,1,2021.08.28 22:55,2021.08.30,2,2,3590,901
2001,se,3472,258187,37805,38438,2,1,2021.08.28 23:09,2021.09.03,2,2,1555,625
2006,da,1191,21457,38353,38628,2,1,2021.08.28 23:34,2021.09.01,3,2,1525,902
2011,no,1617,321036,38559,38559,2,1,2021.08.29 0:30,2021.09.29,2,2,1718,914
2016,da,1707,321039,37158,37286,2,1,2021.08.29 6:08,2021.08.30,2,2,2614,519
2021,se,996,38671,36625,36625,2,1,2021.08.29 7:53,2021.09.06,2,2,2600,625
2026,da,3569,321043,35332,37249,2,1,2021.08.29 8:22,2021.09.03,2,2,2139,1099
2031,da,1031,80039,36173,38099,2,1,2021.08.29 8:47,2021.09.09,2,2,2846,901
2036,se,6736,150070,30595,34996,2,1,2021.08.29 9:07,2021.09.10,2,2,2579,1111
2041,da,5394,97095,35108,36253,3,2,2021.08.29 9:09,2021.09.29,4,4,3020,133
2046,da,1191,321047,38353,38628,2,1,2021.08.29 9:14,2021.09.04,2,2,3718,0
2051,da,969,77253,37994,37994,2,1,2021.08.29 9:18,2021.09.09,2,2,914,145
2056,se,3636,321050,38720,38720,2,1,2021.08.29 9:24,2021.09.02,2,2,1200,891
2061,no,1617,321053,38559,38559,2,1,2021.08.29 9:34,2021.09.02,2,2,3029,498
2066,de,1810,321012,38271,38271,2,2,2021.08.29 9:41,2021.09.04,3,3,2126,1033
2071,da,505,136666,36029,36609,2,1,2021.08.29 9:57,2021.11.12,8,8,4818,0
2076,se,846,319525,38713,38713,2,1,2021.08.29 10:06,2021.09.06,2,2,1070,0
2081,no,7672,321062,37774,37774,2,1,2021.08.29 10:11,2021.08.31,1,1,4796,914
2086,da,3932,68581,36573,36573,2,1,2021.08.29 10:17,2021.09.29,2,2,1170,672
2091,se,505,231126,38721,38721,2,1,2021.08.29 10:20,2021.08.31,2,2,2745,906
2096,da,4056,321066,36750,36750,2,1,2021.08.29 10:25,2021.10.05,9,9,871,519
2101,da,415,321067,36330,37864,2,1,2021.08.29 10:28,2021.09.18,2,2,3286,902
2106,da,595,321070,36137,37804,2,1,2021.08.29 10:33,2021.09.08,2,2,3056,519
2111,da,5974,321071,37972,37972,2,1,2021.08.29 10:38,2021.08.30,2,2,2198,561
2116,no,3874,321074,36717,36717,3,1,2021.08.29 10:42,2021.09.10,2,2,2414,0
2121,se,4893,220985,35783,38422,3,1,2021.08.29 10:46,2021.09.24,4,4,4630,905
2126,se,3950,249102,38043,38262,3,2,2021.08.29 10:53,2021.09.06,4,4,3114,1086
2131,se,6828,321085,35626,35885,2,1,2021.08.29 10:58,2021.09.17,2,2,3245,1086
2136,da,325,246508,36851,37052,2,2,2021.08.29 11:03,2021.09.10,6,6,2353,1245
2141,se,5880,321091,35648,38195,2,1,2021.08.29 11:06,2021.09.05,2,2,921,625
2146,de,1072,321095,36774,38505,2,1,2021.08.29 11:10,2021.10.24,2,2,3977,1203
2151,da,1505,258858,36282,37780,2,2,2021.08.29 11:18,2021.08.30,2,2,816,0
2156,da,3804,6937,36814,37295,2,1,2021.08.29 11:30,2021.09.03,2,2,4734,903
2161,se,654,320926,36297,36297,3,2,2021.08.29 11:36,2021.09.16,2,2,1280,1086
2166,da,357,316374,38736,38736,3,1,2021.08.29 11:44,2021.09.02,2,2,4759,561
2171,da,603,320339,35627,38294,3,3,2021.08.29 11:47,2021.09.10,4,4,755,0
2176,da,5437,6937,38349,38655,2,1,2021.08.29 11:56,2021.09.05,2,2,3853,903
2181,da,1109,3170,35798,36522,1,1,2021.08.29 12:03,2021.09.10,2,2,4375,902
2186,da,3840,321115,35770,36052,2,1,2021.08.29 12:12,2021.09.25,2,2,4873,1100
2191,de,3050,246096,38494,38494,2,2,2021.08.29 12:20,2021.09.12,4,4,742,897
2196,da,3894,321122,34064,38404,2,1,2021.08.29 12:35,2021.09.01,2,2,4077,1331
2201,da,301,9438,36117,38569,3,2,2021.08.29 12:47,2021.09.28,2,2,2399,58
2206,se,4750,223572,37331,38227,2,1,2021.08.29 12:59,2021.09.16,4,4,3778,625
2211,da,301,90112,36117,38569,2,1,2021.08.29 13:15,2021.08.31,2,2,3300,1029
2216,se,5151,321133,37381,37381,1,1,2021.08.29 13:18,2021.08.30,2,2,1657,904
2221,se,5062,244838,36626,36651,2,1,2021.08.29 13:27,2021.09.15,2,2,777,1036
2226,da,4067,321141,38010,38645,2,1,2021.08.29 13:33,2021.08.30,2,2,4757,561
2231,se,846,217546,36219,38060,2,1,2021.08.29 13:36,2021.09.23,7,7,794,0
2236,da,1822,321145,36556,37222,2,1,2021.08.29 13:41,2021.09.22,4,4,3156,561
2241,se,996,259515,36625,36625,3,2,2021.08.29 13:54,2021.09.06,2,2,2829,0
2246,da,884,15714,35385,38134,2,1,2021.08.29 14:01,2021.09.12,2,2,2623,561
2251,da,1222,319478,33874,35927,2,2,2021.08.29 14:13,2021.10.08,5,2,2779,561
2256,da,7730,321161,36083,37937,2,1,2021.08.29 14:26,2021.09.11,2,2,1110,519
2261,da,1171,212131,38737,38737,3,1,2021.08.29 14:36,2021.09.07,2,2,2764,561
2266,da,7730,321165,36083,37937,2,1,2021.08.29 14:43,2021.08.30,2,2,3726,1029
2271,da,3894,217060,34064,38404,2,2,2021.08.29 14:53,2021.09.02,2,2,2347,1331
2276,da,1140,320988,37494,37698,2,1,2021.08.29 15:08,2021.09.18,2,2,1248,1331
2281,da,7516,2785,35263,37987,2,2,2021.08.29 15:14,2021.09.03,2,2,2908,133
2286,da,893,3170,36172,38080,1,1,2021.08.29 15:20,2021.09.12,2,2,1295,902
2291,de,7844,321105,38359,38359,2,2,2021.08.29 15:25,2021.09.06,2,2,4173,0
2296,da,5594,250051,37175,37175,3,1,2021.08.29 15:31,2021.09.02,3,3,3139,519
2301,da,830,32268,35903,38556,2,1,2021.08.29 15:45,2021.09.22,4,4,3610,519
2306,da,415,184089,36330,37864,4,1,2021.08.29 15:50,2021.08.30,2,2,3264,0
2311,da,1191,70128,38353,38628,2,1,2021.08.29 16:00,2021.09.01,2,2,2973,0
2316,de,1810,321182,38271,38271,4,1,2021.08.29 16:10,2021.08.31,2,2,3385,0
2321,da,5215,303935,37945,37945,3,1,2021.08.29 16:18,2021.09.16,2,2,3560,519
2326,da,995,169433,36601,36601,2,1,2021.08.29 16:23,2021.09.08,2,2,1253,519
2331,se,5215,134039,37945,37945,2,1,2021.08.29 16:27,2021.09.10,2,2,1703,1037
2336,da,4221,34531,36605,36605,3,2,2021.08.29 16:36,2021.09.09,2,2,2759,0
2341,da,3514,264248,34091,34091,2,1,2021.08.29 16:39,2021.10.22,6,6,4096,519
2346,da,7730,321199,37606,37935,2,1,2021.08.29 16:44,2021.08.30,4,4,2011,561
2351,se,6587,321203,37380,37380,2,1,2021.08.29 16:47,2021.09.01,2,2,1123,0
2356,se,7485,33490,37009,37009,2,2,2021.08.29 16:54,2021.09.05,4,4,4960,1086
2361,da,5582,321210,38708,38756,2,1,2021.08.29 16:58,2021.09.01,2,2,3252,1099
2366,da,2995,29874,35558,37354,2,2,2021.08.29 17:21,2021.09.29,2,2,4608,319
2371,da,1742,321215,36526,36526,1,1,2021.08.29 17:24,2021.09.02,2,2,3907,0
2376,no,6707,226079,35882,35882,4,1,2021.08.29 17:28,2021.09.06,2,2,3229,1122
2381,se,2528,283268,35653,38232,2,1,2021.08.29 17:36,2021.10.18,4,4,1048,625
2386,se,6828,181187,35626,35885,2,1,2021.08.29 17:44,2021.09.10,2,2,615,1037
2391,se,5710,261371,38066,38132,3,1,2021.08.29 17:54,2021.09.13,2,2,2960,906
2396,da,1505,43470,36282,37780,2,1,2021.08.29 18:03,2021.09.03,3,3,3612,519
2401,da,304,52815,38554,38680,3,1,2021.08.29 18:20,2021.09.22,2,2,2483,901
2406,da,1109,321231,35798,36522,1,1,2021.08.29 18:34,2021.10.22,2,2,1014,0
2411,se,846,321235,38713,38713,2,1,2021.08.29 18:42,2021.09.04,2,2,3994,1086
2416,se,3472,321239,37805,38438,2,1,2021.08.29 18:44,2021.08.30,2,2,1596,0
2421,da,2995,321242,35558,37354,2,1,2021.08.29 18:58,2021.09.07,2,2,4302,561
2426,se,5880,72407,38671,38671,3,1,2021.08.29 19:14,2021.09.12,2,2,4360,625
2431,da,8154,253235,38689,38689,3,1,2021.08.29 19:21,2021.09.22,2,2,3541,519
2436,no,8506,5878,38062,38062,3,1,2021.08.29 19:43,2021.09.03,2,2,1810,1030
2441,se,3636,321253,38720,38720,2,1,2021.08.29 19:54,2021.09.02,4,4,1805,625
2446,da,5880,172962,38671,38671,3,1,2021.08.29 20:05,2021.09.13,2,2,2196,902
2451,da,314,321260,36842,38604,2,1,2021.08.29 20:12,2021.09.02,2,2,2961,1100
2456,se,610,265588,37133,38172,4,1,2021.08.29 20:23,2021.09.06,3,3,1383,1037
2461,da,7520,321266,38613,38613,2,1,2021.08.29 20:32,2021.09.01,2,2,1223,0
2466,se,6977,259667,36492,38143,3,1,2021.08.29 20:41,2021.09.04,4,4,1563,0
2471,se,5954,321273,37191,37615,2,1,2021.08.29 20:54,2021.09.01,2,2,3752,1037
2476,da,311,321277,36115,36115,2,1,2021.08.29 21:02,2021.09.12,2,2,4770,519
2481,da,1805,321281,38084,38084,2,1,2021.08.29 21:17,2021.09.10,2,2,2901,561
2486,da,650,321285,37656,38497,2,1,2021.08.29 21:26,2021.08.31,2,2,4418,519
2491,no,2921,8052,36151,36151,2,1,2021.08.29 21:35,2021.09.14,2,2,2281,908
2496,se,6958,321279,35341,38148,2,1,2021.08.29 21:53,2021.09.08,2,2,4229,905
2501,da,6648,321297,35028,37231,2,1,2021.08.29 22:09,2021.09.16,2,2,3571,0
2506,da,2726,321303,35769,35769,3,1,2021.08.29 22:26,2021.09.01,4,2,777,0
2511,da,7890,321307,36415,36427,2,1,2021.08.29 22:44,2021.09.11,2,2,4876,519
2516,da,4148,321313,35297,38761,3,1,2021.08.29 23:18,2021.08.31,2,2,3918,519
2521,da,884,155777,35385,38134,2,1,2021.08.30 0:00,2021.09.06,2,2,2663,519
2526,da,603,321321,35627,38294,7,1,2021.08.30 7:15,2021.09.08,2,2,1796,519
2531,da,314,188261,36842,38604,2,1,2021.08.30 8:17,2021.09.23,3,3,1774,1029
2536,da,4854,321327,38480,38480,2,1,2021.08.30 8:41,2021.09.01,2,2,2891,561
2541,da,7665,264688,34895,37253,2,1,2021.08.30 9:04,2021.09.02,2,2,1345,519
2546,se,3341,321335,35825,35825,2,1,2021.08.30 9:15,2021.09.23,2,2,3147,1114
2551,da,314,42995,36842,38604,2,3,2021.08.30 9:30,2021.09.04,4,4,1767,319
2556,da,3649,169664,33865,37522,2,2,2021.08.30 9:38,2021.09.17,6,6,3117,319
2561,de,6140,321347,37415,37479,2,1,2021.08.30 9:46,2021.09.13,2,2,553,1258
2566,da,2995,176850,35558,37354,3,2,2021.08.30 9:54,2021.09.30,2,2,3066,561
2571,se,846,21760,36219,38060,2,1,2021.08.30 10:08,2021.10.28,2,2,971,0
2576,da,301,321354,36117,38569,1,1,2021.08.30 10:14,2021.09.01,2,2,1266,561
2581,da,1070,281474,37747,38188,2,1,2021.08.30 10:26,2021.09.30,2,2,2817,0
2586,se,4611,321361,37044,38233,2,1,2021.08.30 10:37,2021.09.27,2,2,2736,625
2591,da,648,268228,37391,38679,2,1,2021.08.30 10:46,2021.09.06,4,4,4525,561
2596,da,648,321369,37391,38679,2,1,2021.08.30 10:58,2021.09.16,2,2,1548,561
2601,da,5437,321120,38349,38655,2,2,2021.08.30 11:03,2021.10.01,2,2,4522,319
2606,de,4594,321374,35177,35177,3,1,2021.08.30 11:07,2021.09.09,2,2,3914,626
2611,da,1191,321375,38353,38628,2,1,2021.08.30 11:09,2021.09.02,3,3,1244,1029
2616,da,7516,312586,35263,37987,2,1,2021.08.30 11:10,2021.09.30,2,2,1004,561
2621,da,1191,321383,38353,38628,3,1,2021.08.30 11:13,2021.09.02,2,2,2572,561
2626,da,893,321387,36172,38080,2,1,2021.08.30 11:17,2021.08.31,2,2,941,0
2631,da,648,268467,37391,38679,2,1,2021.08.30 11:19,2021.09.01,2,2,2170,0
2636,da,3467,321395,35508,37359,2,1,2021.08.30 11:27,2021.09.06,4,4,4257,1029
2641,da,7662,264408,34992,37280,2,1,2021.08.30 11:36,2021.09.04,2,2,3579,903
2646,se,6977,178765,36492,38143,2,1,2021.08.30 11:44,2021.09.08,2,2,1894,904
2651,se,5151,286550,37381,37381,2,1,2021.08.30 11:56,2021.08.31,2,2,1130,891
2656,se,5074,321412,36803,38212,2,1,2021.08.30 12:04,2021.10.11,2,2,3915,1037
2661,de,5713,321414,38419,38419,3,1,2021.08.30 12:11,2021.09.02,2,2,2737,0
2666,da,1191,244633,38353,38628,2,1,2021.08.30 12:14,2021.09.03,2,2,3993,1029
2671,no,3874,223089,36717,36717,2,1,2021.08.30 12:20,2021.09.02,2,2,4652,907
2676,da,1222,131608,33874,35927,3,1,2021.08.30 12:31,2021.09.05,2,2,999,902
2681,se,4378,321426,38075,38247,2,1,2021.08.30 12:37,2021.09.26,2,2,3584,0
2686,da,3895,55352,34054,34054,2,1,2021.08.30 12:42,2021.10.19,2,2,4236,561
2691,se,1232,321432,38667,38667,3,1,2021.08.30 12:50,2021.09.16,3,3,941,0
2696,da,2771,321434,38611,38617,3,1,2021.08.30 13:03,2021.09.12,4,4,888,519
2701,da,5602,321437,38537,38552,4,1,2021.08.30 13:11,2021.09.02,3,2,649,672
2706,da,4420,320988,37195,37198,2,2,2021.08.30 13:15,2021.09.16,2,2,1158,519
2711,se,2758,277023,36869,36869,2,1,2021.08.30 13:17,2021.09.23,2,2,2965,1037
2716,da,5111,192743,36320,36320,3,2,2021.08.30 13:22,2021.09.02,4,4,684,519
2721,se,846,321446,38713,38713,2,1,2021.08.30 13:26,2021.09.15,2,2,4678,0
2726,se,3636,270578,38720,38720,3,3,2021.08.30 13:34,2021.09.02,2,2,4281,720
2731,da,3649,231948,33863,38124,2,2,2021.08.30 13:41,2021.10.28,2,2,2967,47
2736,se,7549,138802,37021,37021,2,1,2021.08.30 13:55,2021.09.03,2,2,1116,891
2741,da,3514,52053,34091,34091,2,1,2021.08.30 14:03,2021.11.25,4,4,4172,519
2746,de,505,191255,36029,36609,2,1,2021.08.30 14:09,2021.09.09,2,2,1000,626
2751,da,1109,140581,35798,36522,3,1,2021.08.30 14:17,2021.09.30,2,2,738,902
2756,da,3821,90174,36675,38018,2,1,2021.08.30 14:30,2021.09.01,2,2,1702,0
2761,se,4893,321471,35783,38422,3,1,2021.08.30 14:42,2021.09.26,2,2,1011,625
2766,da,5215,25276,37945,37945,2,1,2021.08.30 14:45,2021.09.17,2,2,1360,902
2771,da,3078,251075,35842,38392,5,1,2021.08.30 14:49,2021.10.05,2,2,4323,1029
2776,da,4221,91163,36605,36605,2,1,2021.08.30 14:53,2021.10.19,2,2,590,561
2781,da,301,316391,36117,38569,2,4,2021.08.30 14:57,2021.09.30,9,7,4194,761
2786,da,505,41505,36029,36609,2,1,2021.08.30 15:10,2021.11.08,2,2,3871,1029
2791,no,7646,321485,35291,35291,2,1,2021.08.30 15:17,2021.09.23,2,2,1543,498
2796,da,5438,85436,36619,37322,2,1,2021.08.30 15:42,2021.09.18,2,2,1485,0
2801,da,6511,6227,35645,36849,2,1,2021.08.30 15:44,2021.10.11,2,2,2362,0
2806,no,6101,306337,36035,36035,2,2,2021.08.30 15:48,2021.09.03,2,2,3558,1185
2811,se,3472,273412,37805,38438,2,1,2021.08.30 15:58,2021.09.10,4,4,2153,1037
2816,se,3892,263276,37074,38265,3,1,2021.08.30 16:07,2021.09.03,4,4,3356,0
2821,se,1662,141970,33919,37587,2,1,2021.08.30 16:10,2021.09.15,2,2,3538,0
2826,da,1377,307311,36205,37300,2,3,2021.08.30 16:22,2021.09.03,3,2,4001,0
2831,da,301,6778,36117,38569,2,1,2021.08.30 16:34,2021.09.05,2,2,1089,903
2836,se,7427,279581,36657,36657,2,1,2021.08.30 16:37,2021.09.24,4,4,885,625
2841,de,509,321520,38322,38322,3,1,2021.08.30 16:42,2021.11.02,2,2,3825,1359
2846,da,3802,321491,36276,37565,2,3,2021.08.30 16:50,2021.09.26,2,2,1750,903
2851,no,8506,321525,38062,38062,2,1,2021.08.30 16:57,2021.09.03,2,2,4721,1122
2856,da,314,198832,38612,38612,3,3,2021.08.30 17:05,2021.09.10,4,4,1696,901
2861,da,2681,321530,36245,36245,3,1,2021.08.30 17:15,2021.09.05,4,4,3275,519
2866,da,5807,321534,35173,35282,2,1,2021.08.30 17:27,2021.09.17,3,3,1299,1103
2871,se,6828,321537,35626,35885,2,1,2021.08.30 17:32,2021.08.31,2,2,4579,1037
2876,da,830,314614,35903,38556,2,2,2021.08.30 17:45,2021.09.25,3,2,2481,0
2881,se,5807,22489,35171,35281,2,1,2021.08.30 17:53,2021.09.16,2,2,4426,0
2886,da,3802,172889,36276,37565,2,1,2021.08.30 17:58,2021.09.08,2,2,4950,561
2891,se,4016,23126,37418,37418,2,1,2021.08.30 18:06,2021.09.21,2,2,2496,1114
2896,se,654,321545,36297,36297,2,1,2021.08.30 18:17,2021.09.26,2,2,3437,891
2901,se,5151,303728,37381,37381,2,1,2021.08.30 18:29,2021.08.31,2,2,1507,1037
2906,da,7730,321551,36083,37937,2,1,2021.08.30 18:45,2021.09.01,2,2,2397,561
2911,se,2125,321553,36678,37032,2,1,2021.08.30 18:56,2021.09.10,2,2,3612,0
