site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
se,1394,175372,38463,38464,2,1,2021.08.06 19:14,2021.08.13,2,2,4622,625
da,1170,109799,36099,37437,4,1,2021.08.06 19:15,2021.08.20,2,2,4083,903
se,6021,314049,38347,38347,2,1,2021.08.06 19:16,2021.08.12,10,6,4316,1114
se,7516,314050,35263,37987,2,1,2021.08.06 19:18,2021.08.11,2,2,883,0
se,846,286363,36219,38060,2,1,2021.08.06 19:18,2021.10.01,2,2,524,625
da,647,265737,37388,37388,2,1,2021.08.06 19:19,2021.08.20,2,2,2492,519
da,2334,191039,36596,36596,2,1,2021.08.06 19:22,2021.08.16,2,2,3724,1029
da,2681,314052,36245,36245,2,1,2021.08.06 19:23,2021.08.02,2,2,2503,761
da,2334,259200,36596,36596,2,1,2021.08.06 19:24,2021.08.08,2,2,1854,519
de,5714,314053,37875,37875,7,1,2021.08.06 19:25,2021.08.25,2,2,3726,1034
se,2125,314054,38509,38522,3,1,2021.08.06 19:26,2021.08.25,2,2,516,1037
se,4368,25966,37635,37965,2,1,2021.08.06 19:31,2021.08.29,2,2,3847,891
da,3802,314056,36276,37565,2,1,2021.08.06 19:33,2021.08.10,2,2,2005,0
da,7511,301311,34287,37304,3,1,2021.08.06 19:33,2021.08.14,2,2,1962,1029
da,3643,314058,8819,35486,2,1,2021.08.06 19:33,2021.08.28,4,4,1283,1331
se,3346,215789,36708,36708,1,1,2021.08.06 19:36,2021.08.19,4,4,2009,625
da,325,314061,36851,37052,2,1,2021.08.06 19:39,2021.08.22,2,2,1061,1029
da,4420,169280,37194,37197,2,1,2021.08.06 19:39,2021.08.14,2,2,4566,672
da,1474,314063,38369,38397,3,1,2021.08.06 19:41,2021.08.22,2,2,4212,1029
no,4475,182702,36328,36328,2,1,2021.08.06 19:41,2021.08.17,2,2,3456,907
da,1371,73141,36482,36482,3,1,2021.08.06 19:43,2021.08.19,2,2,3626,903
se,846,314064,38058,38058,2,1,2021.08.06 19:43,2021.08.13,2,2,3786,891
se,8006,314065,38467,38467,2,1,2021.08.06 19:44,2021.08.14,2,2,4455,904
se,6587,105064,37380,37380,4,1,2021.08.06 19:44,2021.08.15,2,2,3461,288
no,6843,314066,36551,36551,3,1,2021.08.06 19:46,2021.08.16,2,2,3293,0
da,5348,314067,36081,36081,3,1,2021.08.06 19:47,2021.08.31,2,2,3333,0
se,5670,314068,37634,37634,2,1,2021.08.06 19:48,2021.08.22,2,2,1544,1037
da,3440,314069,37416,37417,2,1,2021.08.06 19:49,2021.08.02,2,2,2936,1099
se,846,314070,38466,38472,2,1,2021.08.06 19:51,2021.08.10,3,2,3958,891
no,1617,314071,36244,37541,2,1,2021.08.06 19:52,2021.08.16,3,3,2373,1031
da,3495,168988,36314,36314,2,1,2021.08.06 19:56,2021.11.12,2,2,2681,901
da,8238,22930,37368,37368,4,1,2021.08.06 19:58,2021.08.10,2,2,764,19
se,1394,314073,38463,38464,2,1,2021.08.06 19:58,2021.08.20,4,4,4291,0
se,1070,314075,37747,38188,2,1,2021.08.06 20:01,2021.08.07,2,2,2015,1037
da,3776,314076,37430,37430,2,1,2021.08.06 20:02,2021.08.13,2,2,4702,519
se,3961,269525,36787,38257,2,1,2021.08.06 20:04,2021.08.13,2,2,3386,906
se,4893,240773,38435,38435,3,1,2021.08.06 20:05,2021.08.14,2,2,855,905
de,3021,314079,35081,35081,6,1,2021.08.06 20:08,2021.08.31,2,2,4767,1034
da,5511,201306,36088,38312,7,1,2021.08.06 20:08,2021.08.13,4,4,2835,0
no,1187,59822,36331,36331,3,1,2021.08.06 20:09,2021.10.19,2,2,4300,1030
da,3877,314080,37067,38118,2,1,2021.08.06 20:10,2021.08.09,2,2,2322,0
da,1627,314081,35879,35879,2,1,2021.08.06 20:10,2021.08.13,2,2,3685,1313
se,1394,314082,38463,38464,2,1,2021.08.06 20:11,2021.08.20,2,2,2102,0
da,1109,161259,35798,36522,1,1,2021.08.06 20:12,2021.08.07,2,2,1834,1029
da,5588,206641,36695,37932,2,1,2021.08.06 20:12,2021.08.22,2,2,4818,519
se,3804,314083,36813,37296,2,1,2021.08.06 20:13,2021.08.14,2,2,3407,625
da,2013,22930,37639,37801,3,1,2021.08.06 20:14,2021.08.14,2,2,4149,19
se,7673,314050,37171,37171,2,1,2021.08.06 20:15,2021.08.14,2,2,1628,0
da,648,314084,37391,38414,2,1,2021.08.06 20:16,2021.08.21,2,2,4233,561
da,7511,314085,34287,37304,3,1,2021.08.06 20:16,2021.08.18,5,4,1370,761
da,1474,257896,38369,38397,2,1,2021.08.06 20:16,2021.08.26,2,2,4187,519
da,996,8666,36625,36625,2,1,2021.08.06 20:18,2021.08.12,2,2,1144,901
se,6828,314086,35626,35885,2,1,2021.08.06 20:19,2021.08.04,2,2,1070,625
da,645,314087,37390,37390,2,1,2021.08.06 20:21,2021.08.13,2,2,2779,519
se,2125,314088,38509,38522,2,1,2021.08.06 20:21,2021.08.26,2,2,2308,0
da,537,314089,36682,38336,2,1,2021.08.06 20:23,2021.08.20,2,2,1761,519
da,3951,290604,37913,37913,3,1,2021.08.06 20:23,2021.08.15,2,2,1934,1331
se,6948,314090,36570,38154,2,1,2021.08.06 20:24,2021.08.12,2,2,4992,1113
se,3346,314091,36708,36708,2,1,2021.08.06 20:24,2021.08.12,2,2,1602,625
da,3226,314092,36332,37924,2,1,2021.08.06 20:26,2021.09.01,2,2,1482,1029
no,4662,223921,36019,38506,3,1,2021.08.06 20:28,2021.08.11,2,2,4446,1031
da,5394,314094,35108,36253,3,1,2021.08.06 20:28,2021.08.27,2,2,3568,1100
da,3821,312529,36675,38018,2,1,2021.08.06 20:30,2021.08.27,2,2,2587,0
se,5062,314088,36626,36651,2,1,2021.08.06 20:30,2021.08.09,2,2,2282,0
da,1833,314097,35426,35426,2,1,2021.08.06 20:31,2021.08.18,5,4,4277,1029
se,1394,314098,38463,38464,2,1,2021.08.06 20:31,2021.08.12,2,2,791,1037
se,1362,155323,38029,38029,3,1,2021.08.06 20:31,2021.08.03,2,2,4776,0
da,1474,202297,38369,38397,3,1,2021.08.06 20:33,2021.08.09,2,2,2190,519
da,4148,314099,35297,38518,2,1,2021.08.06 20:34,2021.08.21,2,2,1691,519
da,1474,256378,38369,38397,4,3,2021.08.06 20:35,2021.08.07,2,2,3082,561
da,1377,175690,36205,37300,2,1,2021.08.06 20:40,2021.08.02,4,4,2788,561
da,1505,262442,36282,37780,2,1,2021.08.06 20:41,2021.08.23,3,3,4772,672
da,3345,40584,37005,37005,3,1,2021.08.06 20:42,2021.08.27,2,2,2798,672
da,3345,40584,37005,37005,2,1,2021.08.06 20:44,2021.08.30,2,2,757,672
da,1031,314052,36173,38099,2,1,2021.08.06 20:44,2021.08.09,2,2,2155,761
da,3626,314100,37338,38101,2,1,2021.08.06 20:44,2021.08.18,4,4,3118,1029
da,1374,260393,36258,36258,1,1,2021.08.06 20:44,2021.09.19,2,2,3275,1100
da,4124,46159,37063,37063,3,1,2021.08.06 20:46,2021.08.08,2,2,2128,561
da,1191,88271,38353,38362,2,1,2021.08.06 20:47,2021.08.14,2,2,822,561
da,7730,314101,36083,37937,2,1,2021.08.06 20:48,2021.10.01,2,2,4404,519
de,7690,314102,35070,35340,2,1,2021.08.06 20:48,2021.08.16,2,2,2270,0
se,6566,314103,35631,38165,2,1,2021.08.06 20:48,2021.08.26,2,2,1414,625
da,1506,314104,34221,37841,2,1,2021.08.06 20:49,2021.08.29,2,2,2622,0
da,2017,107577,35748,35748,6,1,2021.08.06 20:49,2021.08.21,2,2,3661,0
da,3148,314105,35895,35895,2,1,2021.08.06 20:49,2021.11.19,4,4,2919,0
se,4893,307765,38435,38435,3,1,2021.08.06 20:51,2021.08.26,2,2,3560,1113
da,7520,314107,37866,37866,2,1,2021.08.06 20:51,2021.08.13,2,2,3582,1029
se,5062,314108,36626,36651,2,1,2021.08.06 20:52,2021.08.04,3,3,3356,625
se,6514,219969,38323,38323,3,1,2021.08.06 20:53,2021.08.23,2,2,1589,1037
da,4420,314109,37194,37197,2,1,2021.08.06 20:53,2021.08.19,2,2,3528,561
se,1370,219969,37076,38203,2,1,2021.08.06 20:55,2021.08.26,2,2,1997,1037
da,647,29003,37388,37388,2,1,2021.08.06 20:56,2021.08.09,2,2,4002,519
da,1377,149995,36205,37300,3,1,2021.08.06 20:57,2021.08.09,2,2,3269,561
da,648,162208,37391,38414,2,1,2021.08.06 20:58,2021.08.11,2,2,2274,672
de,499,314114,37845,37845,2,1,2021.08.06 20:59,2021.09.13,2,2,743,1034
se,3961,183738,36787,38257,2,1,2021.08.06 21:00,2021.08.13,2,2,1228,1113
se,6945,238885,36805,36805,2,1,2021.08.06 21:01,2021.08.11,2,2,2385,625
no,4662,257123,36019,38506,2,1,2021.08.06 21:02,2021.08.07,2,2,2349,1030
de,1742,314116,36480,37877,3,1,2021.08.06 21:02,2021.08.10,2,2,2495,436
da,648,314117,37391,38414,2,1,2021.08.06 21:03,2021.08.12,2,2,4540,561
da,8112,289609,37506,37506,7,1,2021.08.06 21:04,2021.08.24,4,2,3360,519
da,7516,314119,35263,37987,3,1,2021.08.06 21:06,2021.08.11,2,2,4446,0
se,3346,314120,36708,36708,2,1,2021.08.06 21:07,2021.08.07,3,2,4548,0
se,1394,236861,38463,38464,2,1,2021.08.06 21:10,2021.08.12,2,2,2733,0
da,4728,314122,34982,38334,5,1,2021.08.06 21:13,2021.08.24,2,2,2960,561
se,6945,202872,36805,36805,2,1,2021.08.06 21:15,2021.08.23,4,4,4743,1037
da,2995,314123,35558,37354,2,1,2021.08.06 21:16,2021.08.02,2,2,4961,519
da,492,314126,35003,35369,3,1,2021.08.06 21:20,2021.08.12,5,2,4156,1100
no,4662,55333,36019,38506,2,1,2021.08.06 21:21,2021.08.20,3,2,4321,0
da,648,37556,37391,38414,2,1,2021.08.06 21:25,2021.08.08,4,4,2865,561
se,5880,224932,35648,38195,2,1,2021.08.06 21:25,2021.08.19,2,2,1906,625
da,8276,314127,37598,38415,2,1,2021.08.06 21:26,2021.08.10,2,2,3870,519
da,3119,314128,36350,36350,4,1,2021.08.06 21:26,2021.08.11,4,2,3341,0
da,1222,174629,33874,35927,2,1,2021.08.06 21:28,2021.08.12,2,2,2953,1029
da,884,314129,35385,38134,1,1,2021.08.06 21:28,2021.08.13,2,2,4608,519
da,4637,299223,35796,38457,2,1,2021.08.06 21:31,2021.09.17,2,2,1189,561
se,3415,314132,38437,38437,2,1,2021.08.06 21:34,2021.08.08,2,2,2248,625
da,647,314133,37388,37388,2,1,2021.08.06 21:34,2021.08.18,2,2,1860,561
da,1191,313582,38353,38362,2,1,2021.08.06 21:37,2021.08.26,3,2,1610,116
da,509,289928,35830,38328,5,1,2021.08.06 21:40,2021.08.28,2,2,1172,519
da,7520,247991,37866,37866,2,1,2021.08.06 21:40,2021.08.06,2,2,643,902
da,3821,314136,36675,38018,3,1,2021.08.06 21:40,2021.08.02,2,2,3573,1029
se,4893,314138,38435,38435,3,1,2021.08.06 21:43,2021.08.27,2,2,4970,625
da,1474,86077,38369,38397,2,1,2021.08.06 21:43,2021.08.11,2,2,3631,561
da,4854,264325,35824,35824,3,2,2021.08.06 21:45,2021.08.13,2,2,4949,519
de,499,314139,37845,37845,2,1,2021.08.06 21:45,2021.08.26,1,1,4751,1132
se,846,314140,38466,38472,2,1,2021.08.06 21:45,2021.08.10,2,2,623,1037
no,3874,269488,36717,36717,2,1,2021.08.06 21:49,2021.08.08,4,2,4833,1031
da,2125,213137,38509,38522,2,1,2021.08.06 21:52,2021.08.26,2,2,3872,0
da,648,251683,37391,38414,2,1,2021.08.06 21:53,2021.08.16,2,2,4317,519
da,2463,74521,36458,37717,2,1,2021.08.06 21:54,2021.08.26,2,2,4810,561
de,4929,314141,33801,35104,2,1,2021.08.06 21:56,2021.09.03,2,2,3194,1132
no,1617,314142,36244,37541,2,1,2021.08.06 21:56,2021.09.24,6,6,3629,1030
da,6941,314143,36103,36103,3,1,2021.08.06 21:56,2021.09.14,3,3,2028,0
se,6761,314144,38439,38482,2,1,2021.08.06 21:56,2021.08.29,2,2,4830,625
da,5790,314137,37887,37887,2,1,2021.08.06 21:59,2021.08.14,3,2,2727,561
se,2125,314146,38509,38522,2,1,2021.08.06 22:02,2021.08.26,2,2,1802,1343
da,645,312513,37390,37390,2,1,2021.08.06 22:02,2021.08.14,2,2,4186,47
se,2758,261561,36869,36869,2,1,2021.08.06 22:02,2021.08.16,1,1,2713,625
se,4759,314147,37537,38225,2,1,2021.08.06 22:03,2021.08.08,2,2,4134,1343
se,2125,314148,38509,38522,2,1,2021.08.06 22:04,2021.08.18,2,2,1890,1037
da,5988,144537,35368,37255,2,1,2021.08.06 22:06,2021.08.20,2,2,4029,561
da,1474,314149,38369,38397,2,1,2021.08.06 22:08,2021.08.17,2,2,2532,519
da,1120,314150,37378,37378,2,1,2021.08.06 22:08,2021.08.21,2,2,2296,0
da,4274,314149,38036,38036,2,1,2021.08.06 22:08,2021.08.19,2,2,3674,519
de,7732,314151,35954,35954,7,1,2021.08.06 22:08,2021.08.01,4,4,4940,1033
da,1506,314153,34221,37841,2,1,2021.08.06 22:11,2021.09.28,1,1,1356,1029
da,6850,314154,36825,38357,2,1,2021.08.06 22:12,2021.08.10,6,6,1122,0
no,7763,314155,35868,35868,2,1,2021.08.06 22:12,2021.08.02,2,2,1111,1125
da,2655,314156,36856,36856,2,1,2021.08.06 22:15,2021.08.25,2,2,2926,519
da,6941,314157,36103,36103,2,1,2021.08.06 22:17,2021.08.18,2,2,1383,1100
da,4067,314007,38010,38011,2,1,2021.08.06 22:17,2021.08.21,2,2,1486,519
da,884,307777,35385,38134,2,1,2021.08.06 22:17,2021.08.13,2,2,4003,1103
da,8276,232878,37598,38415,3,1,2021.08.06 22:17,2021.08.14,2,2,3514,672
se,1394,314158,38463,38464,2,1,2021.08.06 22:18,2021.08.18,2,2,3902,1111
se,846,314159,38466,38472,2,1,2021.08.06 22:19,2021.08.10,4,2,3645,1037
se,1394,314160,38463,38464,2,1,2021.08.06 22:19,2021.08.12,2,2,932,1086
da,8247,314161,37627,37627,3,1,2021.08.06 22:21,2021.08.15,5,4,1566,519
da,1191,272704,38353,38362,2,1,2021.08.06 22:21,2021.08.25,2,2,1589,561
se,1394,210028,36768,36768,2,1,2021.08.06 22:23,2021.10.15,4,4,3799,625
da,428,254638,38398,38402,2,1,2021.08.06 22:25,2021.08.09,1,1,4540,561
da,492,314162,37638,37795,6,1,2021.08.06 22:26,2021.08.28,5,2,3032,0
da,5215,74198,37945,37945,2,1,2021.08.06 22:28,2021.08.23,2,2,2375,561
da,648,314163,37391,38414,2,1,2021.08.06 22:31,2021.08.26,2,2,3037,0
da,648,314164,37391,38414,2,1,2021.08.06 22:32,2021.08.18,2,2,3993,519
da,2655,313723,36856,36856,2,1,2021.08.06 22:32,2021.09.17,9,9,3635,672
da,2645,314165,36550,36810,2,1,2021.08.06 22:32,2021.08.29,2,2,3704,1029
se,6021,211494,38347,38347,2,1,2021.08.06 22:40,2021.08.19,6,6,1408,625
da,1045,314167,36280,36280,2,1,2021.08.06 22:40,2021.09.20,2,2,3378,519
se,6948,314168,36569,38152,2,1,2021.08.06 22:42,2021.08.23,4,4,2944,625
da,6137,314169,37449,37451,4,1,2021.08.06 22:45,2021.08.16,2,2,2139,561
se,7270,314170,36932,37671,2,1,2021.08.06 22:46,2021.08.19,3,2,1700,0
se,3250,314171,36715,37848,2,1,2021.08.06 22:47,2021.08.11,2,2,3236,1037
se,6948,314172,36569,38152,2,1,2021.08.06 22:47,2021.08.11,2,2,1766,1110
da,2150,71101,38430,38430,2,1,2021.08.06 22:50,2021.08.02,4,4,1212,519
se,6945,256215,36805,36805,2,1,2021.08.06 23:01,2021.08.19,4,4,2331,905
da,301,37173,36117,38434,2,1,2021.08.06 23:03,2021.08.16,2,2,549,903
da,651,160219,38026,38026,4,1,2021.08.06 23:06,2021.08.26,2,2,3625,1029
da,3961,230411,36787,38257,3,1,2021.08.06 23:11,2021.08.12,2,2,2867,519
da,1108,71101,36057,37438,2,1,2021.08.06 23:13,2021.08.04,4,4,954,519
da,647,21241,37388,37388,2,1,2021.08.06 23:16,2021.08.18,2,2,1527,1029
da,3649,314173,33865,37522,2,1,2021.08.06 23:18,2021.08.23,2,2,579,1100
da,648,60678,37391,38414,2,2,2021.08.06 23:20,2021.08.26,4,4,3144,519
se,1232,268746,37493,38192,2,1,2021.08.06 23:35,2021.08.02,2,2,4439,625
de,1072,314176,36774,38505,2,1,2021.08.06 23:36,2021.09.12,2,2,4875,1131
da,301,96967,36117,38434,2,2,2021.08.06 23:43,2021.08.08,2,2,1159,903
da,1474,121125,38369,38397,2,3,2021.08.06 23:43,2021.08.08,2,2,3455,1099
da,1474,22008,38369,38397,2,1,2021.08.06 23:44,2021.08.14,2,2,3701,561
da,2150,314178,38430,38430,2,1,2021.08.06 23:44,2021.08.06,2,2,4019,1313
da,505,311823,36029,36609,2,2,2021.08.06 23:48,2021.08.28,4,4,1118,561
da,4953,257612,37344,37344,4,1,2021.08.06 23:54,2021.08.19,2,2,2821,0
se,6514,314182,38323,38323,3,1,2021.08.07 0:12,2021.08.22,3,2,3251,625
se,8006,314183,38467,38467,2,1,2021.08.07 0:13,2021.08.07,2,2,3480,0
se,1429,314184,36048,38206,2,1,2021.08.07 0:23,2021.08.28,2,2,517,625
da,3802,254638,36276,37565,3,1,2021.08.07 0:37,2021.08.02,1,1,2440,561
se,4750,251043,37331,38227,3,1,2021.08.07 0:39,2021.08.16,2,2,1208,1111
da,509,314185,37983,37983,3,1,2021.08.07 0:54,2021.08.22,2,2,2682,1099
da,1805,201715,38084,38084,2,1,2021.08.07 3:46,2021.09.28,2,2,1546,0
no,7672,309161,37774,37774,2,1,2021.08.07 6:01,2021.08.15,2,2,1692,0
da,415,216423,36330,37864,2,1,2021.08.07 6:24,2021.08.09,2,2,4513,903
da,1505,216423,36282,37780,3,1,2021.08.07 6:26,2021.08.11,2,2,1886,903
da,5437,216423,38349,38484,2,1,2021.08.07 6:27,2021.08.14,2,2,3517,903
da,1474,314188,38369,38397,2,1,2021.08.07 7:33,2021.08.23,2,2,2168,519
se,846,314189,38466,38472,2,1,2021.08.07 7:47,2021.08.10,2,2,1080,0
da,1388,11660,36278,36278,1,1,2021.08.07 7:58,2021.08.10,2,2,1923,0
da,3390,313736,37058,37058,2,2,2021.08.07 8:06,2021.08.27,2,2,2597,519
no,4662,186306,36019,38506,2,1,2021.08.07 8:22,2021.08.14,2,2,3879,908
da,2673,314190,37984,38489,2,1,2021.08.07 8:34,2021.09.19,2,2,3487,0
no,7672,158616,37774,37774,3,1,2021.08.07 8:40,2021.08.13,2,2,3710,1126
da,645,314191,37390,37390,2,1,2021.08.07 8:42,2021.08.28,4,4,3669,0
da,509,314192,37983,37983,3,1,2021.08.07 8:48,2021.08.26,2,2,4462,561
se,846,314193,38466,38472,2,1,2021.08.07 8:50,2021.08.10,2,2,1054,1037
da,1109,246149,35798,36522,2,1,2021.08.07 8:59,2021.08.13,2,2,3181,901
da,361,37028,36026,36026,5,1,2021.08.07 9:04,2021.08.08,2,2,2128,133
da,3590,88165,37532,37714,2,1,2021.08.07 9:04,2021.08.17,2,2,623,519
se,955,279537,36098,37442,2,1,2021.08.07 9:05,2021.08.12,2,2,3781,1037
da,5588,312870,36695,37932,2,2,2021.08.07 9:08,2021.08.19,2,2,3020,1029
da,1688,273039,36309,36309,2,2,2021.08.07 9:09,2021.09.13,7,7,1264,519
se,3275,30868,35572,35572,2,1,2021.08.07 9:09,2021.10.15,4,4,752,625
da,958,37028,37982,38367,3,1,2021.08.07 9:10,2021.08.13,2,2,3308,133
da,7890,314195,36415,36427,3,1,2021.08.07 9:11,2021.08.11,2,2,3656,0
da,2150,313545,38430,38430,2,2,2021.08.07 9:11,2021.08.14,2,2,4273,1029
de,958,312759,35831,38366,3,2,2021.08.07 9:11,2021.09.16,2,2,2895,0
se,1293,314196,37026,38199,2,1,2021.08.07 9:12,2021.08.09,4,2,3454,1037
no,4243,303849,35654,38396,2,1,2021.08.07 9:13,2021.08.08,1,1,3590,1002
da,2463,314197,36458,37717,2,1,2021.08.07 9:14,2021.08.15,2,2,1709,0
se,2125,266497,38509,38522,3,1,2021.08.07 9:16,2021.08.16,2,2,1248,891
da,4007,314198,28736,37483,2,1,2021.08.07 9:16,2021.09.01,2,2,2003,0
se,5062,230975,36626,36651,2,1,2021.08.07 9:18,2021.08.04,2,2,3588,307
de,2793,313251,33889,33894,2,3,2021.08.07 9:18,2021.09.23,6,6,1235,1358
no,1617,314199,36244,37541,2,1,2021.08.07 9:18,2021.09.24,7,6,4609,651
da,4893,314201,38435,38435,3,1,2021.08.07 9:19,2021.08.22,3,2,750,0
da,505,314202,36029,36609,2,1,2021.08.07 9:20,2021.08.18,2,2,3833,1208
da,1474,285554,38369,38530,2,2,2021.08.07 9:21,2021.08.08,2,2,2806,561
da,2655,114047,36856,36856,2,1,2021.08.07 9:22,2021.08.15,4,4,2632,1029
se,2125,314204,38509,38522,3,1,2021.08.07 9:23,2021.08.16,2,2,3409,0
da,4637,88215,35796,38457,2,1,2021.08.07 9:25,2021.09.01,2,2,4018,0
se,6021,314206,38347,38347,2,1,2021.08.07 9:28,2021.08.11,2,2,2702,1037
da,3877,23514,37067,38118,3,2,2021.08.07 9:30,2021.08.14,4,2,2311,903
de,1099,314208,36091,37441,4,1,2021.08.07 9:30,2021.09.20,2,2,3671,0
da,4854,199198,38480,38480,2,1,2021.08.07 9:31,2021.08.18,2,2,851,0
se,3279,314210,37023,38244,2,1,2021.08.07 9:31,2021.08.01,4,4,4485,1086
se,2125,313737,38509,38522,2,2,2021.08.07 9:32,2021.08.23,2,2,1424,0
da,1200,313350,37632,38093,2,4,2021.08.07 9:32,2021.08.07,2,2,713,0
da,6043,217077,33818,37624,2,1,2021.08.07 9:33,2021.08.22,2,2,1557,0
da,492,42892,37638,37795,5,1,2021.08.07 9:34,2021.08.12,3,2,2502,0
se,3250,288488,36715,37848,2,1,2021.08.07 9:35,2021.08.21,4,4,3491,307
da,505,314203,36029,36609,3,1,2021.08.07 9:36,2021.08.13,2,2,3367,561
da,1071,3514,38356,38356,3,2,2021.08.07 9:36,2021.08.22,2,2,2463,903
no,7763,314213,35868,35868,2,1,2021.08.07 9:37,2021.08.26,4,4,3553,1185
da,7270,314214,36932,37671,2,1,2021.08.07 9:38,2021.08.26,2,2,2386,0
da,4854,3514,35824,35824,3,2,2021.08.07 9:38,2021.08.19,2,2,3292,1104
se,2125,274744,38509,38522,2,2,2021.08.07 9:38,2021.08.21,2,2,1366,0
da,314,120927,36842,36842,2,1,2021.08.07 9:41,2021.08.23,2,2,597,0
da,1075,314216,36788,36788,2,1,2021.08.07 9:43,2021.08.18,3,2,3584,0
se,6761,297676,38439,38482,2,1,2021.08.07 9:44,2021.08.29,2,2,4070,307
se,4016,253936,37419,37765,2,2,2021.08.07 9:45,2021.08.07,4,4,1460,1037
se,8304,223194,37680,37680,2,1,2021.08.07 9:46,2021.08.28,2,2,4787,891
se,4893,18298,35782,38217,2,2,2021.08.07 9:47,2021.08.17,2,2,4017,1086
se,1394,314221,38463,38464,3,1,2021.08.07 9:53,2021.08.11,2,2,522,1086
da,830,243202,35903,36832,2,1,2021.08.07 9:53,2021.08.02,2,2,668,519
da,7690,314222,35070,35340,3,1,2021.08.07 9:53,2021.08.13,4,4,2277,1313
da,428,124405,38398,38402,2,1,2021.08.07 9:54,2021.08.26,2,2,2008,0
da,355,50928,37102,37102,2,1,2021.08.07 9:55,2021.08.25,2,2,4643,0
de,2813,249316,36426,36426,2,3,2021.08.07 9:59,2021.08.26,2,2,4741,1131
da,1822,314223,36556,37222,2,1,2021.08.07 10:00,2021.08.09,2,2,2388,519
da,3444,314224,35561,35561,3,1,2021.08.07 10:01,2021.08.27,2,2,4308,0
se,5954,35170,37831,37831,2,1,2021.08.07 10:01,2021.08.11,2,2,1899,905
se,2208,13060,36189,38330,4,2,2021.08.07 10:02,2021.08.15,2,2,3735,625
da,7516,314225,35263,37987,3,1,2021.08.07 10:03,2021.08.17,2,2,1330,0
da,648,178287,37391,38414,2,1,2021.08.07 10:03,2021.08.09,2,2,4362,561
da,3116,314131,38104,38104,3,2,2021.08.07 10:04,2021.08.05,5,5,2172,145
da,1717,5946,36025,37880,2,1,2021.08.07 10:06,2021.08.25,2,2,964,0
se,3341,295990,35825,35825,2,1,2021.08.07 10:07,2021.08.16,2,2,2049,625
da,5437,56699,38349,38484,2,2,2021.08.07 10:07,2021.08.16,1,1,3036,0
da,6043,222062,33818,37624,2,2,2021.08.07 10:08,2021.09.24,10,10,1325,0
da,3147,314227,36871,36871,3,1,2021.08.07 10:08,2021.09.27,6,6,950,0
de,2793,309053,33889,33894,2,1,2021.08.07 10:09,2021.08.16,2,2,2490,1281
se,1394,311946,38463,38464,2,1,2021.08.07 10:09,2021.08.12,2,2,3549,307
da,311,267688,36115,36115,2,1,2021.08.07 10:10,2021.08.16,2,2,3821,519
de,2793,309053,33889,33894,2,1,2021.08.07 10:10,2021.08.18,2,2,2345,1281
se,6761,213375,38439,38482,2,1,2021.08.07 10:11,2021.08.29,2,2,3184,1086
se,2773,275632,36246,38234,2,1,2021.08.07 10:11,2021.08.03,2,2,2754,1111
de,1171,284098,35914,35914,3,2,2021.08.07 10:12,2021.08.23,3,3,2305,1358
da,4637,314230,38418,38456,3,1,2021.08.07 10:13,2021.08.22,2,2,4934,0
se,6828,314231,35626,35885,2,1,2021.08.07 10:15,2021.08.11,2,2,4505,0
se,4893,314232,38435,38435,3,1,2021.08.07 10:17,2021.08.12,3,2,1783,625
de,2793,284159,33889,33894,2,1,2021.08.07 10:18,2021.08.23,2,2,883,0
de,2329,314233,35498,35500,2,1,2021.08.07 10:20,2021.08.15,2,2,676,626
da,4291,314234,35655,35655,3,1,2021.08.07 10:20,2021.08.13,2,2,2822,519
se,1571,314235,36250,38208,2,1,2021.08.07 10:22,2021.08.24,2,2,4627,307
se,1683,247307,30479,37290,4,8,2021.08.07 10:24,2021.08.08,2,2,2195,625
da,1474,314236,38369,38530,2,1,2021.08.07 10:25,2021.08.08,2,2,1482,319
da,1683,309735,30479,37290,3,2,2021.08.07 10:25,2021.08.30,2,2,4706,519
da,8191,314237,37977,37977,5,1,2021.08.07 10:26,2021.08.07,2,2,1528,0
se,7426,309715,35780,38166,2,1,2021.08.07 10:26,2021.08.02,5,4,1733,625
da,6088,9475,36698,36698,4,2,2021.08.07 10:28,2021.09.09,2,2,754,901
da,3029,314238,36846,36846,2,1,2021.08.07 10:28,2021.08.12,4,4,4343,519
da,1688,36598,36309,36309,2,1,2021.08.07 10:29,2021.08.29,2,2,1723,519
da,1108,314239,36058,37439,3,1,2021.08.07 10:29,2021.08.12,2,2,506,902
da,3649,205013,33865,37522,6,2,2021.08.07 10:29,2021.08.23,2,2,4654,1099
no,4662,314240,36019,38506,2,1,2021.08.07 10:30,2021.08.18,5,4,1910,0
da,509,175128,37983,37983,3,1,2021.08.07 10:30,2021.08.26,1,1,2260,561
da,830,227660,35903,36832,2,1,2021.08.07 10:30,2021.08.19,2,2,1484,1029
da,1358,314241,37503,37540,3,1,2021.08.07 10:32,2021.08.13,2,2,1284,319
da,499,314244,37845,37845,2,1,2021.08.07 10:34,2021.08.21,2,2,4467,901
da,5370,310091,36363,36363,2,1,2021.08.07 10:35,2021.08.14,2,2,1887,0
se,6021,297514,38347,38347,2,1,2021.08.07 10:36,2021.08.25,2,2,1941,891
da,5394,314246,35108,36253,5,1,2021.08.07 10:37,2021.08.26,7,7,3926,319
